ID,record,uid,date,time,status,Survey_start,Survey_end,vqtable1r0,vqtable1r1,vqtable1r2,vqtable2r0,vqtable2r1,vqtable3r0,vqtable3r1,vqtable3r2,vqtable3r3,vqtable3r4,vqtable3r5,vqtable3r6,vqtable3r7,vqtable3r8,vqtable4r0,vqtable4r1,vqtable5r0,vqtable5r1,vqtable5r2,vqtable5r3,vqtable5r4,vqtable5r5,vqtable6r0,vqtable6r1,vqtable7r0,vterm
872,961,p70p3yt2kkea5mc0,08/16/2024,1AM,3,42:59.4,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,
873,962,isyk3o6lpjf3nl0a,08/16/2024,12AM,3,43:13.7,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
874,963,2n6xi53h4nwk1425,08/15/2024,11PM,2,43:26.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
875,964,njlobuvicvg203ml,08/15/2024,11PM,2,43:29.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
876,965,osqg45yqe208l7c8,08/16/2024,12AM,2,44:03.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
877,966,o01r9u0o6y8qc13i,08/15/2024,11PM,1,44:26.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
878,967,npig9h42qwoimci4,08/16/2024,12AM,1,44:41.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
879,968,uvrvxlk6c9hrhwv4,08/16/2024,12AM,1,46:38.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
880,969,wzo0ptqxbr1njjhn,08/16/2024,12AM,1,47:07.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
881,970,1y9jl46x2ylgcblc,08/16/2024,12AM,1,47:54.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
882,971,xyeww9a1w27fv8iu,08/16/2024,12AM,2,48:03.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
883,972,4yasonom8tgsqo1u,08/16/2024,12AM,2,48:46.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
884,973,elbrbsrezvzmvf07,08/16/2024,12AM,4,49:43.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
885,974,ux5v45uluslzcplp,08/16/2024,12AM,1,50:08.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
886,975,cnvwcopf5uyijizm,08/16/2024,12AM,1,50:32.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
887,976,2a8vm0vyy63tm4d1,08/16/2024,12AM,1,51:48.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
888,977,jzl160v26c2iomzs,08/16/2024,12AM,2,51:49.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
889,978,tcgow5g2fgu0hyb6,08/16/2024,12AM,1,52:30.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
890,979,az2dfed6xasqtp0h,08/16/2024,12AM,1,52:35.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
891,980,u8labrast77lf5dz,08/16/2024,12AM,2,54:18.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
892,981,hjhziifp773i9d5s,08/16/2024,12AM,2,54:25.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
893,982,iqvge0wqp9pnpag7,08/16/2024,12AM,3,55:31.9,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
894,983,y9nixz9y1fudwv6a,08/16/2024,12AM,1,55:35.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
895,984,853y3smm3ejy0b3g,08/16/2024,12AM,2,55:48.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
896,985,p8k8c2pm6trclimv,08/16/2024,12AM,2,56:36.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
897,986,jv8daklz7ppdm77t,08/16/2024,12AM,2,56:36.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
898,987,y9gffhfjh5qqe2vj,08/16/2024,12AM,2,56:39.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
899,988,cue6l12uvnlaqmuv,08/16/2024,12AM,1,57:51.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
900,989,9ph0ngu5iyuldni4,08/16/2024,12AM,1,57:59.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS1 Reside in Singapore
901,990,fg4l0ra9iehfujhy,08/16/2024,12AM,1,58:30.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
902,991,drsosyxw9jhjv951,08/16/2024,12AM,1,59:36.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
903,992,q6zlpy4jhb9l2nho,08/16/2024,12AM,2,01:25.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
904,993,hjhe4dyrbjshlgke,08/16/2024,12AM,2,01:48.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
905,994,azg6bhnr8l9g9epk,08/16/2024,12AM,2,01:56.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
906,995,v9syb7a7569axoa4,08/16/2024,12AM,1,01:56.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
907,996,5qlj1wtb4fvftbcp,08/16/2024,12AM,1,02:16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
908,997,erh1lgq1iuncvpxi,08/16/2024,12AM,1,02:25.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
909,998,erh1lgq1iuncvpxi,08/16/2024,12AM,4,02:31.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
910,999,erh1lgq1iuncvpxi,08/16/2024,12AM,4,02:32.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
911,1000,erh1lgq1iuncvpxi,08/16/2024,12AM,4,02:32.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
912,1001,jgenzsc77pzmgjr2,08/16/2024,12AM,1,03:39.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
913,1002,hissfag4n1s9b2ak,08/16/2024,12AM,2,06:00.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
914,1003,ak9ecqnj16v92s2j,08/16/2024,12AM,2,06:12.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
915,1004,joe2cdh5uahlb4mf,08/16/2024,12AM,1,06:19.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
916,1005,8owo09a1jynbcwd2,08/16/2024,12AM,2,06:40.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
917,1006,3i0e2wqoblryr9c5,08/16/2024,12AM,2,07:02.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
918,1007,awhmw1qmnbxe8oue,08/16/2024,12AM,1,07:31.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
919,1008,ooctpfy0qq8bzdff,08/16/2024,12AM,2,08:02.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
920,1009,p7m3swgm3yve0d23,08/16/2024,12AM,1,10:06.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
921,1010,ll3gvre00ksplo30,08/16/2024,12AM,2,10:30.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
922,1011,e21jf83ig1au6w92,08/16/2024,12AM,3,11:23.5,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
923,1012,767tscz23fmli1sp,08/16/2024,12AM,2,11:25.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
924,1013,hk42z17zrkmlo1us,08/16/2024,12AM,2,12:51.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
925,1014,ap968dqjjesxp0w1,08/16/2024,12AM,2,13:36.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
926,1015,xqlvo7rx0veq5i29,08/16/2024,12AM,3,14:02.5,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,
927,1016,tcbiazdfqseyxd3g,08/16/2024,12AM,1,14:33.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
928,1017,7vv98vw20qkpt92p,08/16/2024,12AM,1,15:52.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
929,1018,0snfzwbxwam3j6fj,08/16/2024,12AM,4,15:52.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
930,1019,ouy20ucgivaeejjo,08/16/2024,12AM,2,15:53.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
931,1020,jb23sbewxs78g4i7,08/16/2024,12AM,1,15:55.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
932,1021,086i6tdzpq5dr280,08/16/2024,12AM,3,18:21.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
933,1022,apl9m0p1limt07oe,08/16/2024,12AM,1,18:42.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
934,1023,0snfzwbxwam3j6fj,08/16/2024,12AM,2,19:45.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
935,1024,m9ba7tlf3v4iesfr,08/16/2024,12AM,4,19:54.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
936,1025,8yrialxaq4iwa0xa,08/16/2024,12AM,1,20:04.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
937,1026,zrm6hn2myvlhi3wq,08/16/2024,12AM,1,20:29.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
938,1027,ue6r8z2srqbjgt3v,08/16/2024,12AM,1,21:43.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
939,1028,29n1ve6a5923e0k1,08/16/2024,12AM,2,22:12.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
940,1029,vozecfm6ut85rs8w,08/16/2024,12AM,2,23:33.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
941,1030,u717ypo5bi2vi29q,08/16/2024,12AM,2,24:25.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
942,1031,cgjhgk7bakr6pkpe,08/16/2024,12AM,4,25:22.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unspecified terminates
943,1032,s9p35xjj54kcoz4e,08/16/2024,12AM,1,28:48.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
944,1033,8dfnet3n7uy3x71m,08/16/2024,12AM,1,32:50.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
945,1034,gmvr2dc4bt83mf5s,08/16/2024,12AM,1,33:18.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
946,1035,nzr095mj5xjlqg1u,08/16/2024,12AM,1,35:10.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
947,1036,x80fliujt9knp06x,08/16/2024,12AM,1,36:26.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
948,1037,gp2i2hg74326egwo,08/16/2024,12AM,1,36:46.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
949,1038,eq3e00tb6moynzw5,08/16/2024,12AM,2,39:19.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
950,1039,azyywll2t2cad3d8,08/16/2024,12AM,1,40:12.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
951,1040,py1fumvnty68mqla,08/16/2024,12AM,2,40:26.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
952,1041,811s9k3d8c8jzfam,08/16/2024,1AM,2,40:44.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
953,1042,9a8hf9qt418yb9jk,08/16/2024,1AM,3,41:56.5,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
954,1043,w6zguiqfjp5sgdeg,08/16/2024,12AM,2,42:06.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
955,1044,yo3xqhk8bty1dmia,08/16/2024,1AM,1,45:02.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
956,1045,7eqx3bffble83exx,08/16/2024,1AM,2,45:26.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
957,1046,c3otg1xot3a8uvow,08/16/2024,1AM,2,45:44.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
958,1047,gs3h475zmol6v8g1,08/16/2024,1AM,2,45:48.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
959,1048,03ngy0sho573q6en,08/16/2024,1AM,1,46:47.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
960,1049,76bldvmptlnytwhs,08/16/2024,1AM,3,47:10.9,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
961,1050,kfp48mupgta4x32m,08/16/2024,1AM,2,47:28.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
962,1051,defvd823wpurk81j,08/16/2024,1AM,1,49:44.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
963,1052,oa5m6zht8v0u98sl,08/16/2024,1AM,1,49:59.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
964,1053,ymqn5mk0wq6f57tr,08/16/2024,1AM,1,50:09.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
965,1054,4z7py73pqrl0w915,08/16/2024,1AM,1,51:19.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
966,1055,kr5asmymj4kdxnba,08/16/2024,1AM,2,51:22.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
967,1056,7pgt9y56cw1cthue,08/16/2024,1AM,1,51:59.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
968,1057,vpxmxc0tdbd8cjk5,08/16/2024,1AM,2,52:04.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
969,1058,mtjnb558j0g4udcy,08/16/2024,1AM,2,53:13.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
970,1059,4abcwt5h48gtxygx,08/16/2024,1AM,2,53:23.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
971,1060,89khafgrv8rssc52,08/16/2024,1AM,2,53:39.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
972,1061,sfj67duai9tjerwb,08/16/2024,1AM,1,53:40.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
973,1062,6ae531xmx7xur17u,08/16/2024,1AM,2,53:46.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
974,1063,lkzk9yr5n9htkywf,08/16/2024,1AM,1,54:17.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUE 1 Eligibility Termination
975,1064,pspq2ecym739dm11,08/16/2024,1AM,2,55:40.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
976,1065,l87t5vq5jsm66njq,08/16/2024,1AM,1,55:47.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
977,1066,po49xewaf29faall,08/16/2024,1AM,1,57:35.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
978,1067,21h11c00ivt84hcc,08/16/2024,1AM,2,58:45.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
979,1068,pjtpxsrpvvrvqe6c,08/16/2024,1AM,2,58:49.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
980,1069,xhaci3h5rrtv1y4f,08/16/2024,1AM,2,59:32.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
981,1070,n8tz97shrukvx111,08/16/2024,1AM,2,59:38.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
982,1071,9e3rvqb6s63qfna9,08/16/2024,1AM,2,00:37.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
983,1072,nxrgxzpel9lw4qpq,08/16/2024,1AM,1,02:29.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
984,1073,kiu3di6td5rwl2qn,08/16/2024,1AM,1,04:11.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
985,1074,53ppg2ec61kwaaa6,08/16/2024,1AM,1,04:18.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
986,1075,qcpo76g6jg299jk5,08/16/2024,1AM,2,05:23.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
987,1076,hspx1ta9whxbeu7t,08/16/2024,1AM,1,05:30.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
988,1077,lxedbqt5bql0wj9r,08/16/2024,1AM,1,05:52.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
989,1078,ato0j41p5yqjehsn,08/16/2024,1AM,2,06:17.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
990,1079,hk1maek1560u91xy,08/16/2024,1AM,1,06:55.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
991,1080,sk4l7snv5epbustz,08/16/2024,1AM,1,07:18.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
992,1081,o2rh7gj8lu6qytx9,08/16/2024,1AM,1,07:33.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
993,1082,1m8e5es159eeteyo,08/16/2024,1AM,1,09:44.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
994,1083,cgjhgk7bakr6pkpe,08/16/2024,1AM,3,11:40.2,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
995,1084,jsk6of7nir9eh3i4,08/16/2024,1AM,1,12:05.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS9 Monthly Personal Income
996,1085,g2ljwdwczg1zr1z7,08/16/2024,1AM,1,15:32.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
997,1086,lv3sl116f9ydeweo,08/16/2024,1AM,1,15:33.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS11 Role in financial decisions
998,1087,lw62jdsngmgsgun2,08/16/2024,1AM,1,18:44.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS8 current working status
999,1088,w2zlg9wksxwnoel5,08/16/2024,1AM,3,19:48.2,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
1000,1089,8wxim8z7jiv26eyo,08/16/2024,2AM,2,19:51.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1001,1090,enb21wiq2du1s2wt,08/16/2024,1AM,1,21:18.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS3 Family members work in any of the following industries
1002,1091,nw3glmbxqd9909zz,08/16/2024,1AM,1,22:34.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS2 Status in Singapore
1003,1092,6jmiyddssv0l4n68,08/16/2024,1AM,1,22:36.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1004,1093,tcp319p9dw0sracw,08/16/2024,1AM,2,24:39.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1005,1094,0m942570suk5jkkp,08/16/2024,1AM,2,27:47.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1006,1095,cc4pblnk7efbwkh4,08/16/2024,1AM,2,29:34.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
1007,1096,yxglvpgptx2nx3px,08/16/2024,1AM,1,31:36.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QS4 Have you participated in any surveys in the last 3 months
1008,1097,d82ti1934mx94v30,08/16/2024,1AM,2,31:43.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Overquota
